0 0.7071 0 0 -0.7071 0.0873 0.0017 0
0.2 0.70707 0.0062922 -0.0060537 -0.70707 0.087301 0.0016734 -2.9194e-05
0.4 0.70699 0.012582 -0.012109 -0.707 0.087301 0.0016464 -5.7995e-05
0.6 0.70685 0.018869 -0.018165 -0.70687 0.087302 0.0016189 -8.6395e-05
0.8 0.70665 0.025153 -0.024222 -0.70669 0.087302 0.0015909 -0.00011439
1 0.7064 0.031433 -0.030278 -0.70645 0.087303 0.0015626 -0.00014197
1.2 0.70609 0.037709 -0.036335 -0.70617 0.087304 0.0015338 -0.00016913
1.4 0.70573 0.043979 -0.042391 -0.70583 0.087304 0.0015045 -0.00019587
1.6 0.70531 0.050245 -0.048445 -0.70544 0.087305 0.0014749 -0.00022218
1.8 0.70483 0.056505 -0.054498 -0.705 0.087305 0.0014448 -0.00024805
2 0.7043 0.062759 -0.060548 -0.70451 0.087306 0.0014143 -0.00027347
2.2 0.70372 0.069005 -0.066597 -0.70396 0.087307 0.0013835 -0.00029845
2.4 0.70308 0.075245 -0.072642 -0.70337 0.087307 0.0013522 -0.00032297
2.6 0.70238 0.081477 -0.078683 -0.70272 0.087308 0.0013206 -0.00034703
2.8 0.70163 0.0877 -0.084721 -0.70202 0.087308 0.0012885 -0.00037063
3 0.70082 0.093915 -0.090754 -0.70127 0.087309 0.0012562 -0.00039375
3.2 0.69995 0.10012 -0.096783 -0.70047 0.087309 0.0012234 -0.0004164
3.4 0.69903 0.10632 -0.10281 -0.69961 0.08731 0.0011903 -0.00043857
3.6 0.69806 0.1125 -0.10882 -0.69871 0.08731 0.0011568 -0.00046025
3.8 0.69703 0.11868 -0.11483 -0.69775 0.08731 0.001123 -0.00048144
4 0.69595 0.12484 -0.12084 -0.69674 0.087311 0.0010889 -0.00050213
4.2 0.69481 0.13099 -0.12684 -0.69569 0.087311 0.0010545 -0.00052232
4.4 0.69361 0.13713 -0.13283 -0.69457 0.087312 0.0010197 -0.000542
4.6 0.69236 0.14326 -0.13881 -0.69341 0.087312 0.00098464 -0.00056117
4.8 0.69106 0.14938 -0.14478 -0.6922 0.087313 0.00094927 -0.00057983
5 0.6897 0.15548 -0.15075 -0.69094 0.087313 0.00091361 -0.00059797
5.2 0.68829 0.16157 -0.1567 -0.68962 0.087313 0.00087766 -0.00061559
5.4 0.68682 0.16764 -0.16265 -0.68826 0.087314 0.00084144 -0.00063268
5.6 0.6853 0.1737 -0.16859 -0.68684 0.087314 0.00080495 -0.00064923
5.8 0.68373 0.17974 -0.17451 -0.68537 0.087314 0.00076821 -0.00066526
6 0.6821 0.18576 -0.18043 -0.68386 0.087315 0.00073121 -0.00068074
6.2 0.68042 0.19177 -0.18633 -0.68229 0.087315 0.00069397 -0.00069568
6.4 0.67868 0.19777 -0.19222 -0.68067 0.087315 0.00065649 -0.00071008
6.6 0.67689 0.20374 -0.1981 -0.679 0.087315 0.0006188 -0.00072393
6.8 0.67505 0.2097 -0.20396 -0.67728 0.087316 0.00058088 -0.00073722
7 0.67315 0.21564 -0.20982 -0.67552 0.087316 0.00054276 -0.00074996
7.2 0.67121 0.22156 -0.21565 -0.6737 0.087316 0.00050444 -0.00076214
7.4 0.6692 0.22746 -0.22148 -0.67183 0.087316 0.00046593 -0.00077376
7.6 0.66715 0.23334 -0.22729 -0.66991 0.087317 0.00042723 -0.00078482
7.8 0.66504 0.2392 -0.23308 -0.66795 0.087317 0.00038837 -0.00079531
8 0.66289 0.24505 -0.23886 -0.66593 0.087317 0.00034934 -0.00080524
8.2 0.66067 0.25087 -0.24463 -0.66386 0.087317 0.00031016 -0.00081459
8.4 0.65841 0.25666 -0.25037 -0.66175 0.087317 0.00027083 -0.00082337
8.6 0.6561 0.26244 -0.25611 -0.65959 0.087317 0.00023136 -0.00083157
8.8 0.65373 0.26819 -0.26182 -0.65737 0.087317 0.00019177 -0.0008392
9 0.65131 0.27393 -0.26752 -0.65511 0.087317 0.00015206 -0.00084625
9.2 0.64884 0.27963 -0.27319 -0.6528 0.087318 0.00011224 -0.00085272
9.4 0.64632 0.28532 -0.27885 -0.65045 0.087318 7.2314e-05 -0.00085861
9.6 0.64375 0.29098 -0.28449 -0.64804 0.087318 3.2301e-05 -0.00086392
9.8 0.64113 0.29661 -0.29012 -0.64559 0.087318 -7.794e-06 -0.00086864
10 0.63846 0.30222 -0.29572 -0.64309 0.087318 -4.7962e-05 -0.00087277
10.2 0.63574 0.30781 -0.3013 -0.64054 0.087318 -8.8194e-05 -0.00087632
10.4 0.63297 0.31337 -0.30686 -0.63794 0.087318 -0.00012848 -0.00087929
10.6 0.63015 0.3189 -0.3124 -0.6353 0.087317 -0.00016881 -0.00088166
10.8 0.62728 0.32441 -0.31792 -0.63261 0.087317 -0.00020918 -0.00088345
11 0.62436 0.32988 -0.32342 -0.62987 0.087317 -0.00024957 -0.00088465
11.2 0.62139 0.33533 -0.32889 -0.62709 0.087317 -0.00028999 -0.00088526
11.4 0.61837 0.34076 -0.33435 -0.62426 0.087317 -0.00033041 -0.00088528
11.6 0.6153 0.34615 -0.33977 -0.62138 0.087317 -0.00037083 -0.00088471
11.8 0.61219 0.35152 -0.34518 -0.61846 0.087317 -0.00041124 -0.00088355
12 0.60903 0.35685 -0.35056 -0.61549 0.087317 -0.00045163 -0.00088181
12.2 0.60582 0.36216 -0.35592 -0.61248 0.087316 -0.00049199 -0.00087947
12.4 0.60256 0.36743 -0.36125 -0.60942 0.087316 -0.00053231 -0.00087655
