0 0 1 0 0 0 0 0.061707
0.2 0 0.99998 -0.0061706 0 0 0 0.061707
0.4 0 0.99992 -0.012341 0 0 0 0.061707
0.6 0 0.99983 -0.018511 0 0 0 0.061707
0.8 0 0.9997 -0.02468 0 0 0 0.061707
1 0 0.99952 -0.030848 0 0 0 0.061707
1.2 0 0.99931 -0.037016 0 0 0 0.061707
1.4 0 0.99907 -0.043181 0 0 0 0.061707
1.6 0 0.99878 -0.049345 0 0 0 0.061707
1.8 0 0.99846 -0.055507 0 0 0 0.061707
2 0 0.9981 -0.061668 0 0 0 0.061707
2.2 0 0.9977 -0.067825 0 0 0 0.061707
2.4 0 0.99726 -0.07398 0 0 0 0.061707
2.6 0 0.99678 -0.080133 0 0 0 0.061707
2.8 0 0.99627 -0.086282 0 0 0 0.061707
3 0 0.99572 -0.092428 0 0 0 0.061707
3.2 0 0.99513 -0.09857 0 0 0 0.061707
3.4 0 0.9945 -0.10471 0 0 0 0.061707
3.6 0 0.99384 -0.11084 0 0 0 0.061707
3.8 0 0.99313 -0.11697 0 0 0 0.061707
4 0 0.99239 -0.1231 0 0 0 0.061707
4.2 0 0.99162 -0.12922 0 0 0 0.061707
4.4 0 0.9908 -0.13534 0 0 0 0.061707
4.6 0 0.98995 -0.14145 0 0 0 0.061707
4.8 0 0.98905 -0.14756 0 0 0 0.061707
5 0 0.98812 -0.15366 0 0 0 0.061707
5.2 0 0.98716 -0.15975 0 0 0 0.061707
5.4 0 0.98615 -0.16584 0 0 0 0.061707
5.6 0 0.98511 -0.17192 0 0 0 0.061707
5.8 0 0.98403 -0.178 0 0 0 0.061707
6 0 0.98291 -0.18406 0 0 0 0.061707
6.2 0 0.98176 -0.19013 0 0 0 0.061707
6.4 0 0.98057 -0.19618 0 0 0 0.061707
6.6 0 0.97934 -0.20223 0 0 0 0.061707
6.8 0 0.97807 -0.20827 0 0 0 0.061707
7 0 0.97677 -0.2143 0 0 0 0.061707
7.2 0 0.97543 -0.22032 0 0 0 0.061707
7.4 0 0.97405 -0.22634 0 0 0 0.061707
7.6 0 0.97263 -0.23234 0 0 0 0.061707
7.8 0 0.97118 -0.23834 0 0 0 0.061707
8 0 0.96969 -0.24433 0 0 0 0.061707
8.2 0 0.96817 -0.25031 0 0 0 0.061707
8.4 0 0.9666 -0.25628 0 0 0 0.061707
8.6 0 0.965 -0.26224 0 0 0 0.061707
8.8 0 0.96337 -0.26819 0 0 0 0.061707
9 0 0.96169 -0.27413 0 0 0 0.061707
9.2 0 0.95998 -0.28005 0 0 0 0.061707
9.4 0 0.95824 -0.28597 0 0 0 0.061707
9.6 0 0.95645 -0.29188 0 0 0 0.061707
9.8 0 0.95464 -0.29778 0 0 0 0.061707
10 0 0.95278 -0.30366 0 0 0 0.061707
10.2 0 0.95089 -0.30954 0 0 0 0.061707
10.4 0 0.94896 -0.3154 0 0 0 0.061707
10.6 0 0.947 -0.32125 0 0 0 0.061707
10.8 0 0.945 -0.32708 0 0 0 0.061707
11 0 0.94296 -0.33291 0 0 0 0.061707
11.2 0 0.94089 -0.33872 0 0 0 0.061707
11.4 0 0.93878 -0.34452 0 0 0 0.061707
11.6 0 0.93663 -0.35031 0 0 0 0.061707
11.8 0 0.93446 -0.35608 0 0 0 0.061707
12 0 0.93224 -0.36184 0 0 0 0.061707
12.2 0 0.92999 -0.36758 0 0 0 0.061707
12.4 0 0.9277 -0.37332 0 0 0 0.061707
12.6 0 0.92538 -0.37903 0 0 0 0.061707
12.8 0 0.92303 -0.38474 0 0 0 0.061707
13 0 0.92063 -0.39043 0 0 0 0.061707
13.2 0 0.91821 -0.3961 0 0 0 0.061707
13.4 0 0.91575 -0.40176 0 0 0 0.061707
13.6 0 0.91325 -0.4074 0 0 0 0.061707
13.8 0 0.91072 -0.41303 0 0 0 0.061707
14 0 0.90815 -0.41864 0 0 0 0.061707
14.2 0 0.90555 -0.42424 0 0 0 0.061707
14.4 0 0.90292 -0.42982 0 0 0 0.061707
14.6 0 0.90025 -0.43538 0 0 0 0.061707
14.8 0 0.89754 -0.44093 0 0 0 0.061707
15 0 0.89481 -0.44646 0 0 0 0.061707
15.2 0 0.89203 -0.45197 0 0 0 0.061707
