0 1 0 0 0 0.0873 0.0017 0
0.2 0.99996 0.0087299 0.00016868 -1.4668e-06 0.087301 0.0016734 -2.9194e-05
0.4 0.99985 0.017459 0.00033468 -5.8566e-06 0.087301 0.0016464 -5.7995e-05
0.6 0.99966 0.026187 0.00049799 -1.3153e-05 0.087302 0.0016189 -8.6395e-05
0.8 0.99939 0.034913 0.00065856 -2.3341e-05 0.087302 0.0015909 -0.00011439
1 0.99905 0.043637 0.00081636 -3.6402e-05 0.087303 0.0015626 -0.00014197
1.2 0.99863 0.052357 0.00097137 -5.2319e-05 0.087304 0.0015338 -0.00016913
1.4 0.99813 0.061073 0.0011235 -7.1076e-05 0.087304 0.0015045 -0.00019587
1.6 0.99756 0.069785 0.0012729 -9.2655e-05 0.087305 0.0014749 -0.00022218
1.8 0.99691 0.078492 0.0014193 -0.00011704 0.087305 0.0014448 -0.00024805
2 0.99619 0.087192 0.0015628 -0.00014421 0.087306 0.0014143 -0.00027347
2.2 0.99539 0.095886 0.0017033 -0.00017414 0.087307 0.0013835 -0.00029845
2.4 0.99452 0.10457 0.0018409 -0.00020683 0.087307 0.0013522 -0.00032297
2.6 0.99356 0.11325 0.0019754 -0.00024224 0.087308 0.0013206 -0.00034703
2.8 0.99254 0.12192 0.0021069 -0.00028036 0.087308 0.0012885 -0.00037063
3 0.99143 0.13058 0.0022353 -0.00032118 0.087309 0.0012562 -0.00039375
3.2 0.99026 0.13923 0.0023606 -0.00036466 0.087309 0.0012234 -0.0004164
3.4 0.989 0.14787 0.0024828 -0.00041079 0.08731 0.0011903 -0.00043857
3.6 0.98767 0.1565 0.0026019 -0.00045955 0.08731 0.0011568 -0.00046025
3.8 0.98627 0.16512 0.0027177 -0.00051092 0.08731 0.001123 -0.00048144
4 0.98479 0.17372 0.0028304 -0.00056488 0.087311 0.0010889 -0.00050213
4.2 0.98324 0.18232 0.0029398 -0.0006214 0.087311 0.0010545 -0.00052232
4.4 0.98161 0.19089 0.0030459 -0.00068047 0.087312 0.0010197 -0.000542
4.6 0.9799 0.19946 0.0031488 -0.00074206 0.087312 0.00098464 -0.00056117
4.8 0.97812 0.20801 0.0032483 -0.00080615 0.087313 0.00094927 -0.00057983
5 0.97627 0.21654 0.0033445 -0.00087271 0.087313 0.00091361 -0.00059797
5.2 0.97434 0.22505 0.0034373 -0.00094173 0.087313 0.00087766 -0.00061559
5.4 0.97234 0.23355 0.0035268 -0.0010132 0.087314 0.00084144 -0.00063268
5.6 0.97026 0.24203 0.0036128 -0.001087 0.087314 0.00080495 -0.00064923
5.8 0.96811 0.25049 0.0036954 -0.0011633 0.087314 0.00076821 -0.00066526
6 0.96589 0.25894 0.0037746 -0.0012419 0.087315 0.00073121 -0.00068074
6.2 0.96359 0.26736 0.0038502 -0.0013228 0.087315 0.00069397 -0.00069568
6.4 0.96122 0.27576 0.0039224 -0.0014061 0.087315 0.00065649 -0.00071008
6.6 0.95877 0.28415 0.003991 -0.0014916 0.087315 0.0006188 -0.00072393
6.8 0.95625 0.29251 0.0040561 -0.0015794 0.087316 0.00058088 -0.00073722
7 0.95366 0.30084 0.0041177 -0.0016695 0.087316 0.00054276 -0.00074996
7.2 0.951 0.30916 0.0041756 -0.0017617 0.087316 0.00050444 -0.00076214
7.4 0.94826 0.31745 0.00423 -0.0018561 0.087316 0.00046593 -0.00077376
7.6 0.94545 0.32572 0.0042807 -0.0019527 0.087317 0.00042723 -0.00078482
