           0            0            0            0
         0.2            0            0            0
         0.4            0            0            0
         0.6            0            0            0
         0.8            0            0            0
           1            0            0            0
         1.2            0            0            0
         1.4            0            0            0
         1.6            0            0            0
         1.8            0            0            0
           2            0            0            0
         2.2            0            0            0
         2.4            0            0            0
         2.6  8.67754e-06   0.00011934 -7.15691e-05
         2.8  2.60326e-05   0.00035802 -0.000214707
           3  5.20652e-05  0.000716041 -0.000429415
         3.2  9.54529e-05   0.00131274 -0.000787261
         3.4  0.000147518   0.00202878  -0.00121668
         3.6  0.000208261   0.00286416  -0.00171766
         3.8  0.000286359   0.00393822  -0.00236178
           4  0.000373134   0.00513163  -0.00307747
         4.2  0.000468587   0.00644437  -0.00386473
         4.4  0.000581395   0.00799579  -0.00479513
         4.6  0.000702881   0.00966655   -0.0057971
         4.8  0.000833044    0.0114567  -0.00687064
           5  0.000967577    0.0132812  -0.00795688
         5.2    0.0010978    0.0150209  -0.00898427
         5.4   0.00122372    0.0166757   -0.0099528
         5.6   0.00134103    0.0181607   -0.0108036
         5.8   0.00145403    0.0195609   -0.0115956
           6   0.00156272    0.0208762   -0.0123286
         6.2    0.0016628    0.0220217    -0.012944
         6.4   0.00175857    0.0230823   -0.0135005
         6.6   0.00185003    0.0240581   -0.0139982
         6.8   0.00193288    0.0248641   -0.0143781
           7   0.00201143    0.0255852   -0.0146992
         7.2   0.00208566    0.0262215   -0.0149614
         7.4   0.00215985    0.0267677   -0.0151595
         7.6    0.0022383    0.0273088   -0.0153523
         7.8   0.00232102    0.0278447   -0.0155398
           8   0.00241226    0.0283704   -0.0157169
         8.2   0.00250775     0.028891   -0.0158886
         8.4   0.00260752    0.0294064   -0.0160551
         8.6    0.0027158    0.0299115    -0.016211
         8.8   0.00282835    0.0304116   -0.0163617
           9   0.00294515    0.0309064   -0.0165071
         9.2   0.00307048    0.0313911    -0.016642
         9.4   0.00320008    0.0318705   -0.0167716
         9.6   0.00333393    0.0323449   -0.0168959
         9.8   0.00346341    0.0328052   -0.0170131
          10   0.00358426    0.0332565   -0.0171284
        10.2   0.00369648    0.0336989   -0.0172417
        10.4   0.00379142    0.0341235   -0.0173513
        10.6   0.00387774    0.0345392   -0.0174589
        10.8   0.00395541    0.0349459   -0.0175647
          11   0.00401583    0.0353348   -0.0176666
        11.2    0.0040676    0.0357148   -0.0177667
        11.4   0.00411075    0.0360858   -0.0178648
        11.6   0.00413662     0.036439   -0.0179592
        11.8   0.00415386    0.0367833   -0.0180516
          12   0.00416247    0.0371186   -0.0181422
        12.2   0.00415595    0.0374395   -0.0182258
        12.4   0.00414294     0.037755   -0.0183045
        12.6   0.00412344     0.038065   -0.0183782
        12.8   0.00409095     0.038364    -0.018442
          13   0.00405198    0.0386576   -0.0185007
        13.2   0.00400651    0.0389457   -0.0185545
        13.4   0.00394806    0.0392228   -0.0185983
        13.6   0.00388311    0.0394944   -0.0186372
        13.8   0.00381168    0.0397606   -0.0186711
          14   0.00372726    0.0400158    -0.018695
        14.2   0.00363635    0.0402656   -0.0187139
        14.4   0.00353894    0.0405099   -0.0187278
        14.6   0.00342215    0.0407441   -0.0187362
        14.8   0.00329245    0.0409739    -0.018744
          15   0.00314986     0.041199   -0.0187512
        15.2   0.00298146    0.0414152   -0.0187572
        15.4   0.00280017    0.0416268   -0.0187626
        15.6   0.00260597    0.0418338   -0.0187674
        15.8   0.00238598    0.0420318   -0.0187711
          16   0.00215308    0.0422252   -0.0187741
        16.2   0.00190728    0.0424141   -0.0187766
        16.4   0.00163569     0.042594   -0.0187779
        16.6   0.00135119    0.0427693   -0.0187786
        16.8   0.00105379      0.04294   -0.0187787
          17  0.000799546    0.0431032    -0.018778
        17.2  0.000601348    0.0432633   -0.0187771
        17.4  0.000459201    0.0434203    -0.018776
        17.6  0.000429153    0.0435712   -0.0187745
        17.8  0.000455155    0.0437191   -0.0187728
          18  0.000537208    0.0438638   -0.0187709
        18.2  0.000731359    0.0440025   -0.0187686
        18.4  0.000981561    0.0441381    -0.018766
        18.6   0.00128781    0.0442706   -0.0187633
        18.8   0.00170616     0.044397   -0.0187602
          19   0.00218057    0.0445203   -0.0187568
        19.2   0.00271102    0.0446406   -0.0187533
        19.4   0.00325885    0.0447552   -0.0187478
        19.6   0.00376802    0.0448672   -0.0187407
        19.8   0.00423852    0.0449766   -0.0187318
          20   0.00463168    0.0450807   -0.0187196
        20.2   0.00498618    0.0451822   -0.0187057
        20.4   0.00530201    0.0452811   -0.0186901
        20.6    0.0055405    0.0453748   -0.0186711
        20.8   0.00574033    0.0454658   -0.0186504
          21   0.00590149    0.0455543    -0.018628
