           0            0            0     0.707107     0.707107
         0.2 -5.21425e-05 -5.21425e-05     0.707107     0.707107
         0.4 -0.000156427 -0.000156427     0.707107     0.707107
         0.6 -0.000312855 -0.000312855     0.707107     0.707107
         0.8 -0.000573567 -0.000573567     0.707107     0.707107
           1 -0.000886422 -0.000886422     0.707106     0.707106
         1.2  -0.00125142  -0.00125142     0.707106     0.707106
         1.4   -0.0017207   -0.0017207     0.707105     0.707105
         1.6  -0.00224212  -0.00224212     0.707103     0.707103
         1.8  -0.00281569  -0.00281569     0.707101     0.707101
           2  -0.00349353  -0.00349353     0.707098     0.707098
         2.2  -0.00422352  -0.00422352     0.707094     0.707094
         2.4  -0.00500564  -0.00500564     0.707089     0.707089
         2.6  -0.00589035  -0.00589372     0.707082     0.707082
         2.8  -0.00682212  -0.00683901     0.707075     0.707073
           3  -0.00780094  -0.00784149     0.707066     0.707061
         3.2  -0.00886374  -0.00896852     0.707056     0.707045
         3.4  -0.00996341   -0.0101629     0.707046     0.707025
         3.6   -0.0110999   -0.0114247     0.707034        0.707
         3.8   -0.0122999   -0.0128314     0.707022     0.706968
           4   -0.0135264   -0.0143159     0.707009      0.70693
         4.2   -0.0147794    -0.015878     0.706995     0.706886
         4.4   -0.0160748   -0.0176061      0.70698     0.706832
         4.6   -0.0173858   -0.0194226     0.706963      0.70677
         4.8   -0.0187125   -0.0213274     0.706943     0.706701
           5   -0.0200625   -0.0234173     0.706921      0.70662
         5.2    -0.021426   -0.0255975     0.706895      0.70653
         5.4   -0.0228031    -0.027868     0.706864     0.706432
         5.6   -0.0242144   -0.0303124     0.706827     0.706322
         5.8   -0.0256463   -0.0328399     0.706782     0.706204
           6   -0.0270986   -0.0354505     0.706729     0.706076
         6.2   -0.0285994   -0.0382205     0.706664     0.705937
         6.4   -0.0301277   -0.0410663     0.706589     0.705789
         6.6   -0.0316836   -0.0439878     0.706503     0.705631
         6.8   -0.0333025   -0.0470538       0.7064     0.705462
           7   -0.0349564   -0.0501877     0.706283     0.705282
         7.2   -0.0366453   -0.0533895     0.706153     0.705092
         7.4   -0.0384112   -0.0567211     0.706001      0.70489
         7.6   -0.0402159   -0.0601165     0.705833     0.704676
         7.8   -0.0420593   -0.0635756     0.705648      0.70445
           8   -0.0439806   -0.0671629     0.705439     0.704209
         8.2   -0.0459402   -0.0708138     0.705211     0.703955
         8.4   -0.0479382    -0.074528     0.704964     0.703686
         8.6   -0.0500134   -0.0783704     0.704689     0.703399
         8.8   -0.0521265    -0.082276     0.704392     0.703097
           9   -0.0542774   -0.0862448     0.704074     0.702778
         9.2   -0.0565047   -0.0903414     0.703724     0.702438
         9.4   -0.0587692    -0.094501     0.703349      0.70208
         9.6   -0.0610709   -0.0987234      0.70295     0.701702
         9.8   -0.0634478    -0.103073     0.702515     0.701301
          10   -0.0658611    -0.107486     0.702051      0.70088
        10.2   -0.0683106    -0.111961     0.701559     0.700438
        10.4   -0.0708335    -0.116564     0.701023     0.699973
        10.6   -0.0733918     -0.12123     0.700453     0.699488
        10.8   -0.0759851    -0.125957     0.699848     0.698981
          11     -0.07865    -0.130812     0.699191     0.698452
        11.2   -0.0813491    -0.135728     0.698494     0.697902
        11.4   -0.0840821    -0.140706     0.697757     0.697329
        11.6   -0.0868849     -0.14581     0.696958     0.696736
        11.8   -0.0897206    -0.150975     0.696113      0.69612
          12   -0.0925892      -0.1562     0.695222     0.695482
        12.2   -0.0955258    -0.161551     0.694259     0.694824
        12.4   -0.0984944     -0.16696     0.693244     0.694144
        12.6    -0.101495    -0.172429     0.692177     0.693439
        12.8    -0.104562     -0.17802     0.691028     0.692716
          13    -0.107661    -0.183668     0.689822     0.691969
        13.2    -0.110791    -0.189372     0.688556     0.691197
        13.4    -0.113987    -0.195197     0.687199     0.690407
        13.6    -0.117214    -0.201075     0.685778     0.689592
        13.8    -0.120471    -0.207008     0.684292     0.688752
          14    -0.123794    -0.213055     0.682704     0.687894
        14.2    -0.127147    -0.219155     0.681045      0.68701
        14.4    -0.130528    -0.225305     0.679314     0.686099
        14.6    -0.133976    -0.231566     0.677471     0.685172
        14.8   -0.0739024     -0.17469     0.694711     0.693829
          15    0.0509343   -0.0510623     0.714639     0.695766
        15.2   -0.0784946    -0.185213     0.692214      0.69309
        15.4    -0.142939    -0.252105     0.671146      0.68233
        15.6    -0.143907    -0.256055     0.669897     0.681883
        15.8    -0.144842    -0.260022     0.668595     0.681462
          16    -0.145761    -0.263995     0.667258     0.681048
        16.2    -0.146662    -0.267975     0.665887     0.680643
        16.4    -0.147531     -0.27197     0.664455      0.68027
        16.6    -0.148383     -0.27597     0.662984     0.679909
        16.8    -0.149217    -0.279974     0.661475     0.679559
          17    -0.150019    -0.283993     0.659899     0.679246
        17.2    -0.150801    -0.288017     0.658288     0.678942
        17.4    -0.151565    -0.292048     0.656639     0.678647
        17.6     -0.15229      -0.2961     0.654939     0.678371
        17.8    -0.152993    -0.300163      0.65321     0.678094
          18    -0.153673    -0.304235     0.651453     0.677816
        18.2    -0.154307     -0.30834     0.649662     0.677536
        18.4    -0.154914    -0.312461     0.647851     0.677244
        18.6    -0.155495    -0.316596      0.64602     0.676939
        18.8    -0.156021    -0.320776     0.644172     0.676611
          19    -0.156515    -0.324978     0.642315     0.676257
        19.2    -0.156978    -0.329202     0.640446     0.675879
        19.4    -0.157377    -0.333483     0.638578     0.675456
