           0            0            0            0
         0.2            0            0            0
         0.4            0            0            0
         0.6            0            0            0
         0.8            0            0            0
           1            0            0            0
         1.2            0            0            0
         1.4            0            0            0
         1.6            0            0            0
         1.8            0            0            0
           2            0            0            0
         2.2            0            0            0
         2.4            0            0            0
         2.6  0.000554425   0.00762487  -0.00457269
         2.8   0.00110885    0.0152497  -0.00914538
           3   0.00166327    0.0228746   -0.0137181
         3.2    0.0022177    0.0304995   -0.0182908
         3.4   0.00277212    0.0381244   -0.0228635
         3.6   0.00332655    0.0457492   -0.0274361
         3.8   0.00388097    0.0533741   -0.0320088
           4    0.0044354     0.060999   -0.0365815
         4.2   0.00498982    0.0686238   -0.0411542
         4.4   0.00554425    0.0762487   -0.0457269
         4.6   0.00609867    0.0838736   -0.0502996
         4.8    0.0066531    0.0914985   -0.0548723
           5   0.00637792    0.0860753   -0.0511116
         5.2   0.00610273    0.0806521    -0.047351
         5.4   0.00582755     0.075229   -0.0435903
         5.6   0.00555237    0.0698058   -0.0398297
         5.8   0.00527719    0.0643827    -0.036069
           6   0.00500201    0.0589595   -0.0323084
         6.2   0.00472683    0.0535364   -0.0285477
         6.4   0.00445165    0.0481132   -0.0247871
         6.6   0.00417646    0.0426901   -0.0210264
         6.8   0.00390128    0.0372669   -0.0172658
           7    0.0036261    0.0318438   -0.0135051
         7.2   0.00335092    0.0264206  -0.00974447
         7.4   0.00362321    0.0260925   -0.0094079
         7.6    0.0038955    0.0257645  -0.00907133
         7.8   0.00416779    0.0254364  -0.00873476
           8   0.00444007    0.0251084  -0.00839818
         8.2   0.00471236    0.0247803  -0.00806161
         8.4   0.00498465    0.0244523  -0.00772504
         8.6   0.00525694    0.0241242  -0.00738847
         8.8   0.00552923    0.0237961  -0.00705189
           9   0.00580152    0.0234681  -0.00671532
         9.2    0.0060738      0.02314  -0.00637875
         9.4   0.00634609     0.022812  -0.00604218
         9.6   0.00661838    0.0224839   -0.0057056
         9.8   0.00606674    0.0219137  -0.00558411
          10   0.00551511    0.0213435  -0.00546262
        10.2   0.00496347    0.0207733  -0.00534112
        10.4   0.00441183    0.0202031  -0.00521963
        10.6   0.00386019    0.0196329  -0.00509813
        10.8   0.00330856    0.0190626  -0.00497664
          11   0.00275692    0.0184924  -0.00485515
        11.2   0.00220528    0.0179222  -0.00473365
        11.4   0.00165364     0.017352  -0.00461216
        11.6   0.00110201    0.0167818  -0.00449067
        11.8  0.000550368    0.0162116  -0.00436917
          12 -1.27004e-06    0.0156414  -0.00424768
        12.2 -0.000416041    0.0152915   -0.0039295
        12.4 -0.000830811    0.0149416  -0.00361132
        12.6  -0.00124558    0.0145918  -0.00329314
        12.8  -0.00166035    0.0142419  -0.00297496
          13  -0.00207512     0.013892  -0.00265678
        13.2  -0.00248989    0.0135422   -0.0023386
        13.4  -0.00290466    0.0131923  -0.00202042
        13.6  -0.00331943    0.0128424  -0.00170224
        13.8  -0.00373421    0.0124926  -0.00138406
          14  -0.00414898    0.0121427  -0.00106588
        14.2  -0.00456375    0.0117928 -0.000747705
        14.4  -0.00497852     0.011443 -0.000429526
        14.6  -0.00580273    0.0111532 -0.000391793
        14.8  -0.00662695    0.0108634  -0.00035406
          15  -0.00745117    0.0105736 -0.000316328
        15.2  -0.00827538    0.0102838 -0.000278595
        15.4   -0.0090996   0.00999397 -0.000240862
        15.6  -0.00992381   0.00970417  -0.00020313
        15.8    -0.010748   0.00941437 -0.000165397
          16   -0.0115722   0.00912456 -0.000127664
        16.2   -0.0123965   0.00883476 -8.99317e-05
        16.4   -0.0132207   0.00854496  -5.2199e-05
        16.6   -0.0140449   0.00825516 -1.44664e-05
        16.8   -0.0148691   0.00796536  2.32663e-05
          17    -0.011288   0.00776962  3.63175e-05
        17.2  -0.00770684   0.00757389  4.93688e-05
        17.4  -0.00412571   0.00737815    6.242e-05
        17.6 -0.000544569   0.00718242  7.54713e-05
        17.8   0.00303657   0.00698669  8.85225e-05
          18    0.0066177   0.00679095  0.000101574
        18.2    0.0101988   0.00659522  0.000114625
        18.4      0.01378   0.00639948  0.000127676
        18.6    0.0173611   0.00620375  0.000140727
        18.8    0.0209422   0.00600802  0.000153779
          19    0.0245234   0.00581228   0.00016683
        19.2    0.0281045   0.00561655  0.000179881
        19.4     0.025634   0.00544944  0.000288072
        19.6    0.0231634   0.00528234  0.000396262
        19.8    0.0206929   0.00511523  0.000504453
          20    0.0182224   0.00494813  0.000612644
        20.2    0.0157518   0.00478102  0.000720834
        20.4    0.0132813   0.00461392  0.000829025
        20.6    0.0108108   0.00444682  0.000937215
        20.8   0.00834024   0.00427971   0.00104541
