           0            0 -1.37166e-16            0
         0.2            0  8.73688e-09  0.000247008
         0.4            0  8.73689e-09  0.000247008
         0.6            0  5.55112e-16 -1.12938e-19
         0.8            0  1.85037e-16 -7.52918e-21
           1            0            0  4.51751e-20
         1.2            0            0  4.51751e-20
         1.4            0            0  3.01167e-20
         1.6            0            0  2.25875e-20
         1.8            0            0  2.25875e-20
           2            0 -2.46716e-16  2.25875e-20
         2.2            0 -1.23358e-16  3.01167e-20
         2.4            0  3.70074e-16  4.51751e-20
         2.6            0 -5.89176e-06 -1.95708e-05
         2.8            0 -2.65122e-05 -8.80665e-05
           3            0 -6.18615e-05 -0.000205487
         3.2            0 -0.000132548 -0.000440289
         3.4            0 -0.000220884 -0.000733718
         3.6            0  -0.00032687  -0.00108577
         3.8            0 -0.000468073  -0.00155481
           4            0 -0.000626811   -0.0020821
         4.2            0 -0.000803086  -0.00266763
         4.4            0  -0.00101421  -0.00336892
         4.6            0  -0.00124259  -0.00412756
         4.8            0  -0.00148824  -0.00494353
           5            0  -0.00174784   -0.0058381
         5.2            0  -0.00197406  -0.00670219
         5.4            0  -0.00216689  -0.00753582
         5.6            0  -0.00227324  -0.00827444
         5.8            0  -0.00233667  -0.00896621
           6            0   -0.0023572  -0.00961113
         6.2            0  -0.00229266   -0.0101641
         6.4            0  -0.00218595   -0.0106722
         6.6            0  -0.00203708   -0.0111354
         6.8            0  -0.00180448   -0.0115111
           7            0  -0.00153023   -0.0118443
         7.2            0  -0.00121433    -0.012135
         7.4            0 -0.000830506   -0.0123563
         7.6            0 -0.000443193   -0.0125698
         7.8            0 -5.23866e-05   -0.0127753
           8            0  0.000330693   -0.0129784
         8.2            0  0.000710207   -0.0131804
         8.4            0   0.00108615   -0.0133812
         8.6            0   0.00145552   -0.0135797
         8.8            0   0.00182185   -0.0137772
           9            0   0.00218514   -0.0139736
         9.2            0   0.00254284   -0.0141679
         9.4            0   0.00289797   -0.0143611
         9.6            0   0.00325052   -0.0145533
         9.8            0   0.00359759   -0.0147434
          10            0   0.00394061   -0.0149321
        10.2            0   0.00427958   -0.0151194
        10.4            0   0.00460999   -0.0153036
        10.6            0   0.00493622   -0.0154863
        10.8            0   0.00525829   -0.0156674
          11            0   0.00557221   -0.0158451
        11.2            0   0.00588213    -0.016021
        11.4            0   0.00618804    -0.016195
        11.6            0   0.00648604   -0.0163652
        11.8            0   0.00678012   -0.0165334
          12            0   0.00707027   -0.0166995
        12.2            0    0.0073526   -0.0168623
        12.4            0   0.00763104   -0.0170256
        12.6            0   0.00790559   -0.0171894
        12.8            0   0.00817231   -0.0173551
          13            0   0.00843507   -0.0175217
        13.2            0   0.00869386    -0.017689
        13.4            0   0.00894458   -0.0178577
        13.6            0   0.00919119   -0.0180269
        13.8            0   0.00943368   -0.0181965
          14            0   0.00966773   -0.0183668
        14.2            0   0.00989745   -0.0185373
        14.4            0    0.0101228   -0.0187079
        14.6            0    0.0103404   -0.0188786
        14.8            0    0.0105565   -0.0190494
          15            0     0.010771   -0.0192204
        15.2            0    0.0109835   -0.0193917
        15.4            0    0.0111949    -0.019563
        15.6            0    0.0114053   -0.0197344
        15.8            0    0.0116135   -0.0199057
          16            0    0.0118204   -0.0200769
        16.2            0    0.0120263   -0.0202479
        16.4            0    0.0122296   -0.0204185
        16.6            0    0.0124317   -0.0205887
        16.8            0    0.0126325   -0.0207585
          17            0    0.0128299    -0.020927
        17.2            0    0.0130246   -0.0210937
        17.4            0    0.0132166   -0.0212587
        17.6            0    0.0134021   -0.0214194
        17.8            0    0.0135844   -0.0215777
          18            0    0.0137633   -0.0217337
        18.2            0    0.0139352   -0.0218846
        18.4            0    0.0141034   -0.0220326
        18.6            0     0.014268   -0.0221779
        18.8            0    0.0144248   -0.0223171
          19            0    0.0145776    -0.022453
        19.2            0    0.0147263   -0.0225857
        19.4            0    0.0148673   -0.0227108
        19.6            0    0.0150059   -0.0228308
        19.8            0     0.015142   -0.0229456
          20            0    0.0152737   -0.0230493
        20.2            0    0.0154032   -0.0231473
        20.4            0    0.0155303   -0.0232394
        20.6            0    0.0156527   -0.0233197
        20.8            0    0.0157726   -0.0233938
          21            0    0.0158899   -0.0234618
        21.2            0    0.0160022   -0.0235171
        21.4            0    0.0161117   -0.0235659
        21.6            0    0.0162185   -0.0236083
        21.8            0    0.0163204   -0.0236382
          22            0    0.0164213   -0.0236635
        22.2            0    0.0165212   -0.0236841
        22.4            0    0.0166195   -0.0236963
        22.6            0    0.0167171   -0.0237042
        22.8            0     0.016814   -0.0237077
          23            0    0.0169093   -0.0237025
        23.2            0    0.0170039   -0.0236929
        23.4            0    0.0170976   -0.0236788
        23.6            0    0.0171897   -0.0236558
