           0 -5.14224e-19 -4.21252e-15            0
         0.2 -4.17807e-19 -4.78296e-15            0
         0.4 -2.99964e-19 -4.82684e-15            0
         0.6 -1.60695e-19 -4.34416e-15            0
         0.8 -2.62468e-19 -4.60744e-15            0
           1 -2.51755e-19 -3.64207e-15            0
         1.2 -1.28556e-19 -1.44805e-15            0
         1.4  8.56354e-35 -1.31641e-16            0
         1.6  8.03474e-20  8.77608e-16            0
         1.8  1.12486e-19  1.57969e-15            0
           2  2.51755e-19  3.51043e-15            0
         2.2   3.2139e-19  4.73908e-15            0
         2.4   3.2139e-19  5.26565e-15            0
         2.6   0.00968146   0.00542717            0
         2.8    0.0193629    0.0108543            0
           3    0.0290444    0.0162815            0
         3.2    0.0387258    0.0217087            0
         3.4    0.0484073    0.0271358            0
         3.6    0.0580888     0.032563            0
         3.8    0.0677702    0.0379902            0
           4    0.0774517    0.0434173            0
         4.2    0.0871332    0.0488445            0
         4.4    0.0968146    0.0542717            0
         4.6     0.106496    0.0596988            0
         4.8     0.116178     0.065126            0
           5     0.108574    0.0518986            0
         5.2     0.100971    0.0386711            0
         5.4    0.0933678    0.0254437            0
         5.6    0.0857645    0.0122163            0
         5.8    0.0781613  -0.00101116            0
           6     0.070558   -0.0142386            0
         6.2    0.0629547    -0.027466            0
         6.4    0.0553515   -0.0406934            0
         6.6    0.0477482   -0.0539209            0
         6.8     0.040145   -0.0671483            0
           7    0.0325417   -0.0803757            0
         7.2    0.0249384   -0.0936032            0
         7.4    0.0242125   -0.0924254            0
         7.6    0.0234865   -0.0912477            0
         7.8    0.0227605     -0.09007            0
           8    0.0220346   -0.0888923            0
         8.2    0.0213086   -0.0877146            0
         8.4    0.0205826   -0.0865369            0
         8.6    0.0198567   -0.0853592            0
         8.8    0.0191307   -0.0841815            0
           9    0.0184048   -0.0830038            0
         9.2    0.0176788    -0.081826            0
         9.4    0.0169528   -0.0806483            0
         9.6    0.0162269   -0.0794706            0
         9.8    0.0154718    -0.077602            0
          10    0.0147167   -0.0757333            0
        10.2    0.0139616   -0.0738646            0
        10.4    0.0132065    -0.071996            0
        10.6    0.0124514   -0.0701273            0
        10.8    0.0116963   -0.0682586            0
          11    0.0109412     -0.06639            0
        11.2    0.0101861   -0.0645213            0
        11.4   0.00943095   -0.0626526            0
        11.6   0.00867585    -0.060784            0
        11.8   0.00792075   -0.0589153            0
          12   0.00716565   -0.0570466            0
        12.2   0.00697371   -0.0551915            0
        12.4   0.00678177   -0.0533364            0
        12.6   0.00658983   -0.0514813            0
        12.8   0.00639789   -0.0496262            0
          13   0.00620596   -0.0477711            0
        13.2   0.00601402    -0.045916            0
        13.4   0.00582208   -0.0440609            0
        13.6   0.00563014   -0.0422058            0
        13.8    0.0054382   -0.0403507            0
          14   0.00524626   -0.0384956            0
        14.2   0.00505432   -0.0366405            0
        14.4   0.00486238   -0.0347854            0
        14.6   0.00461527    -0.033944            0
        14.8   0.00436816   -0.0331027            0
          15   0.00412105   -0.0322614            0
        15.2   0.00387394     -0.03142            0
        15.4   0.00362682   -0.0305787            0
        15.6   0.00337971   -0.0297374            0
        15.8    0.0031326    -0.028896            0
          16   0.00288549   -0.0280547            0
        16.2   0.00263838   -0.0272134            0
        16.4   0.00239127    -0.026372            0
        16.6   0.00214416   -0.0255307            0
        16.8   0.00189704   -0.0246894            0
