        10.2  1.45586e-06  0.000641936  -0.00226791     0.999997
        10.4  1.58806e-06  0.000691496  -0.00229555     0.999997
        10.6  1.72065e-06  0.000740432  -0.00232296     0.999997
        10.8  1.85364e-06  0.000788742  -0.00235012     0.999997
          11  1.98721e-06   0.00083583  -0.00237677     0.999997
        11.2  2.12095e-06  0.000882317  -0.00240315     0.999997
        11.4  2.25486e-06  0.000928204  -0.00242926     0.999997
        11.6  2.38886e-06  0.000972904   -0.0024548     0.999997
        11.8  2.52277e-06   0.00101702  -0.00248002     0.999996
          12  2.65658e-06   0.00106054  -0.00250493     0.999996
        12.2  2.79012e-06   0.00110289  -0.00252935     0.999996
        12.4  2.92379e-06   0.00114465  -0.00255385     0.999996
        12.6   3.0576e-06   0.00118584  -0.00257842     0.999996
        12.8  3.19173e-06   0.00122584  -0.00260328     0.999996
          13  3.32593e-06   0.00126526  -0.00262826     0.999996
        13.2  3.46021e-06   0.00130408  -0.00265337     0.999996
        13.4  3.59442e-06   0.00134168  -0.00267867     0.999996
        13.6  3.72848e-06   0.00137868  -0.00270405     0.999995
        13.8  3.86239e-06   0.00141505   -0.0027295     0.999995
          14  3.99571e-06   0.00145016  -0.00275505     0.999995
        14.2  4.12859e-06   0.00148461  -0.00278062     0.999995
        14.4  4.26102e-06   0.00151842  -0.00280621     0.999995
        14.6  4.39275e-06   0.00155106  -0.00283181     0.999995
        14.8   4.5251e-06   0.00158347  -0.00285744     0.999995
          15  4.65807e-06   0.00161565  -0.00288308     0.999995
        15.2   4.7927e-06   0.00164752  -0.00290878     0.999994
        15.4  4.92811e-06   0.00167923  -0.00293448     0.999994
        15.6  5.06428e-06   0.00171079  -0.00296019     0.999994
        15.8  5.20188e-06   0.00174201  -0.00298588     0.999994
          16  5.34011e-06   0.00177306  -0.00301156     0.999994
        16.2  5.47898e-06   0.00180394  -0.00303722     0.999994
        16.4  5.61895e-06   0.00183444   -0.0030628     0.999994
        16.6  5.75938e-06   0.00186475  -0.00308833     0.999993
        16.8  5.90028e-06   0.00189486  -0.00311381     0.999993
          17  6.04152e-06   0.00192448  -0.00313908     0.999993
        17.2  6.18204e-06   0.00195369  -0.00316409     0.999993
        17.4  6.32185e-06   0.00198248  -0.00318884     0.999993
        17.6  6.45941e-06   0.00201031  -0.00321295     0.999993
        17.8  6.59562e-06   0.00203765   -0.0032367     0.999993
          18  6.73048e-06   0.00206449   -0.0032601     0.999993
        18.2  6.86213e-06   0.00209027  -0.00328273     0.999992
        18.4  6.99193e-06    0.0021155  -0.00330494     0.999992
        18.6  7.11987e-06   0.00214019  -0.00332673     0.999992
        18.8  7.24356e-06   0.00216371  -0.00334761     0.999992
          19  7.36484e-06   0.00218663    -0.003368     0.999992
        19.2  7.48372e-06   0.00220894   -0.0033879     0.999992
        19.4  7.59745e-06   0.00223009  -0.00340666     0.999992
        19.6  7.70874e-06   0.00225088  -0.00342466     0.999992
        19.8  7.81762e-06   0.00227129  -0.00344189     0.999991
          20  7.92142e-06   0.00229105  -0.00345745     0.999991
        20.2  8.02247e-06   0.00231047  -0.00347214     0.999991
        20.4  8.12076e-06   0.00232954  -0.00348596     0.999991
        20.6  8.21312e-06    0.0023479    -0.003498     0.999991
        20.8   8.3023e-06   0.00236588  -0.00350912     0.999991
          21  8.38831e-06   0.00238348  -0.00351931     0.999991
        21.2  8.46754e-06   0.00240031  -0.00352762     0.999991
        21.4  8.54318e-06   0.00241674  -0.00353494     0.999991
        21.6  8.61522e-06   0.00243276   -0.0035413     0.999991
        21.8  8.68039e-06   0.00244806  -0.00354578     0.999991
          22  8.74339e-06   0.00246319  -0.00354958     0.999991
        22.2   8.8042e-06   0.00247816  -0.00355268     0.999991
        22.4  8.86119e-06   0.00249292   -0.0035545     0.999991
        22.6  8.91619e-06   0.00250756  -0.00355568     0.999991
        22.8   8.9692e-06   0.00252209  -0.00355622      0.99999
          23  9.01806e-06   0.00253639  -0.00355544      0.99999
        23.2  9.06478e-06   0.00255057  -0.00355399      0.99999
        23.4  9.10936e-06   0.00256463  -0.00355188      0.99999
        23.6  9.14951e-06   0.00257845  -0.00354842      0.99999
        23.8  9.18737e-06   0.00259215  -0.00354428      0.99999
          24  9.22295e-06   0.00260573  -0.00353945      0.99999
        24.2  9.25356e-06   0.00261903  -0.00353319      0.99999
        24.4  9.28108e-06   0.00263212  -0.00352607      0.99999
        24.6  9.30549e-06   0.00264501   -0.0035181      0.99999
        24.8  9.32326e-06   0.00265745  -0.00350834      0.99999
          25  9.33764e-06   0.00266967  -0.00349767      0.99999
        25.2  9.34862e-06   0.00268166   -0.0034861      0.99999
        25.4  9.35267e-06   0.00269319   -0.0034727      0.99999
        25.6  9.35319e-06    0.0027045  -0.00345838      0.99999
        25.8  9.35019e-06   0.00271557  -0.00344314      0.99999
          26  9.34001e-06   0.00272618  -0.00342604      0.99999
        26.2   9.3262e-06   0.00273656    -0.003408      0.99999
        26.4  9.30875e-06   0.00274671  -0.00338902      0.99999
        26.6  9.28297e-06   0.00275647  -0.00336771     0.999991
        26.8  9.25103e-06   0.00276619  -0.00334433     0.999991
          27  9.21292e-06   0.00277589  -0.00331887     0.999991
        27.2  9.16141e-06   0.00278564  -0.00328882     0.999991
        27.4  9.10316e-06   0.00279543  -0.00325647     0.999991
        27.6  9.03818e-06   0.00280528  -0.00322181     0.999991
        27.8  8.95962e-06   0.00281527  -0.00318255     0.999991
          28  8.87424e-06   0.00282536  -0.00314097     0.999991
        28.2  8.78203e-06   0.00283555  -0.00309709     0.999991
        28.4  8.67605e-06     0.002846  -0.00304857     0.999991
        28.6  8.56312e-06   0.00285659  -0.00299774     0.999991
        28.8  8.44324e-06   0.00286734   -0.0029446     0.999992
          29  8.30431e-06   0.00287868  -0.00288486     0.999992
        29.2  8.14565e-06   0.00289081  -0.00281792     0.999992
        29.4  7.96724e-06   0.00290372  -0.00274378     0.999992
        29.6  7.74328e-06   0.00291865  -0.00265325     0.999992
        29.8  7.49574e-06    0.0029347  -0.00255447     0.999992
          30  7.22462e-06   0.00295188  -0.00244744     0.999993
        30.2  6.90418e-06   0.00297158   -0.0023238     0.999993
        30.4  6.55764e-06   0.00299267  -0.00219175     0.999993
        30.6  6.18501e-06   0.00301516  -0.00205129     0.999993
        30.8  5.75648e-06   0.00304073  -0.00189378     0.999994
          31  5.29767e-06     0.003068  -0.00172757     0.999994
        31.2  4.80856e-06   0.00309696  -0.00155266     0.999994
        31.4  4.27412e-06   0.00312895  -0.00136694     0.999994
        31.6  3.75782e-06   0.00316111  -0.00118962     0.999994
        31.8  3.25965e-06   0.00319346  -0.00102072     0.999994
          32  2.82208e-06   0.00322522 -0.000875715     0.999994
        32.2  2.41701e-06   0.00325653 -0.000742772     0.999994
        32.4  2.04442e-06    0.0032874 -0.000621894     0.999994
        32.6   1.7416e-06   0.00331702 -0.000525477     0.999994
        32.8  1.47618e-06   0.00334583 -0.000441498     0.999994
          33  1.24818e-06   0.00337384 -0.000369956     0.999994
        33.2  1.10018e-06   0.00339985 -0.000323771     0.999994
        33.4  9.94729e-07   0.00342464  -0.00029053     0.999994
        33.6  9.31829e-07   0.00344823 -0.000270233     0.999994
        33.8  9.42903e-07   0.00346922 -0.000271785     0.999994
          34  9.60503e-07   0.00348929 -0.000275255     0.999994
        34.2  9.84629e-07   0.00350846 -0.000280643     0.999994
        34.4  1.00599e-06   0.00352596 -0.000285297     0.999994
        34.6  1.02588e-06   0.00354261 -0.000289574     0.999994
        34.8   1.0443e-06   0.00355838 -0.000293474     0.999994
          35  1.05959e-06   0.00357235   -0.0002966     0.999994
        35.2  1.07323e-06   0.00358539 -0.000299328     0.999994
        35.4  1.08522e-06   0.00359748 -0.000301658     0.999993
        35.6  1.09374e-06   0.00360763 -0.000303172     0.999993
        35.8  1.10047e-06   0.00361676 -0.000304267     0.999993
          36  1.10539e-06   0.00362488 -0.000304944     0.999993
        36.2  1.10913e-06    0.0036315 -0.000305416     0.999993
        36.4  1.11739e-06   0.00363853 -0.000307093     0.999993
        36.6  1.13018e-06   0.00364599 -0.000309976     0.999993
        36.8   1.1549e-06    0.0036549 -0.000315978     0.999993
          37  1.18579e-06   0.00366455 -0.000323569     0.999993
        37.2  1.22285e-06   0.00367494 -0.000332751     0.999993
        37.4  1.27268e-06   0.00368684 -0.000345174     0.999993
        37.6  1.32915e-06   0.00369952 -0.000359246     0.999993
        37.8  1.39225e-06   0.00371296 -0.000374969     0.999993
          38  1.46915e-06   0.00372797 -0.000394048     0.999993
        38.2  1.55325e-06   0.00374378 -0.000414834     0.999993
        38.4  1.64453e-06   0.00376038 -0.000437326     0.999993
        38.6  1.74429e-06   0.00377806 -0.000461629     0.999993
        38.8  1.83523e-06   0.00379521  -0.00048352     0.999993
          39  1.91737e-06   0.00381183 -0.000503001     0.999993
        39.2  1.97438e-06   0.00382688 -0.000515895     0.999993
        39.4  2.01834e-06   0.00384116 -0.000525437     0.999992
        39.6  2.04925e-06   0.00385465 -0.000531626     0.999992
        39.8  2.05317e-06   0.00386662 -0.000530994     0.999992
          40  2.04319e-06   0.00387784 -0.000526894     0.999992
        40.2  2.01932e-06   0.00388831 -0.000519328     0.999992
        40.4  1.96698e-06   0.00389731 -0.000504715     0.999992
        40.6   1.9001e-06   0.00390559 -0.000486525     0.999992
        40.8  1.81869e-06   0.00391316 -0.000464758     0.999992
          41  1.72346e-06   0.00391921 -0.000439762     0.999992
        41.2  1.65299e-06   0.00392421 -0.000421231     0.999992
        41.4  1.60728e-06   0.00392818 -0.000409165     0.999992
        41.6  1.62807e-06   0.00392968 -0.000414296     0.999992
        41.8  1.68256e-06   0.00392981 -0.000428154     0.999992
          42  1.77077e-06   0.00392857 -0.000450738     0.999992
        42.2  1.92682e-06   0.00392429 -0.000491015     0.999992
        42.4  2.11666e-06   0.00391835 -0.000540244     0.999992
        42.6  2.34031e-06   0.00391075 -0.000598426     0.999992
        42.8  2.63058e-06   0.00389954 -0.000674692     0.999992
          43  2.95321e-06   0.00388637 -0.000760067     0.999992
        43.2  3.30821e-06   0.00387125 -0.000854551     0.999992
        43.4  3.70888e-06   0.00385259 -0.000962954     0.999992
        43.6  4.09892e-06   0.00383336  -0.00106954     0.999992
        43.8  4.47831e-06   0.00381356   -0.0011743     0.999992
          44  4.81996e-06   0.00379338  -0.00127087     0.999992
        44.2  5.14281e-06   0.00377307  -0.00136326     0.999992
        44.4  5.44685e-06   0.00375263  -0.00145146     0.999992
        44.6  5.71362e-06    0.0037321  -0.00153115     0.999992
        44.8  5.96204e-06   0.00371158  -0.00160652     0.999992
          45  6.19209e-06   0.00369108  -0.00167757     0.999992
        45.2  6.38613e-06   0.00367075  -0.00173989     0.999992
        45.4  6.56259e-06   0.00365059  -0.00179781     0.999992
        45.6  6.72146e-06   0.00363059  -0.00185132     0.999992
        45.8  6.84318e-06    0.0036116  -0.00189488     0.999992
          46  6.94127e-06   0.00359429  -0.00193124     0.999992
        46.2  7.01573e-06   0.00357865  -0.00196042     0.999992
        46.4   7.0421e-06   0.00356718  -0.00197414     0.999992
        46.6  7.04528e-06   0.00355793  -0.00198014     0.999992
        46.8  7.02529e-06    0.0035509  -0.00197844     0.999992
          47   6.9601e-06   0.00354857  -0.00196136     0.999992
        47.2  6.87258e-06   0.00354873  -0.00193663     0.999992
        47.4  6.76274e-06   0.00355137  -0.00190425     0.999992
        47.6  6.60804e-06   0.00355925  -0.00185662     0.999992
        47.8  6.43041e-06    0.0035699  -0.00180139     0.999992
          48  6.22986e-06    0.0035833  -0.00173857     0.999992
        48.2  5.99115e-06   0.00360087  -0.00166398     0.999992
        48.4  5.75202e-06   0.00361733  -0.00159027     0.999992
        48.6  5.51249e-06   0.00363269  -0.00151746     0.999992
        48.8  5.28278e-06   0.00364412  -0.00144977     0.999992
          49  5.05858e-06   0.00365353  -0.00138462     0.999992
        49.2  4.83987e-06   0.00366092  -0.00132203     0.999992
        49.4  4.63323e-06   0.00366413   -0.0012645     0.999992
        49.6   4.4331e-06   0.00366519   -0.0012095     0.999993
        49.8  4.23947e-06    0.0036641  -0.00115702     0.999993
          50  4.05967e-06   0.00365858  -0.00110958     0.999993
        50.2  3.88711e-06   0.00365079  -0.00106467     0.999993
        50.4   3.7218e-06   0.00364071  -0.00102227     0.999993
        50.6  3.56984e-06    0.0036263 -0.000984348     0.999993
        50.8  3.42136e-06   0.00361037 -0.000947555     0.999993
          51  3.27639e-06   0.00359294  -0.00091189     0.999993
        51.2  3.13699e-06   0.00357277 -0.000877926     0.999993
        51.4   3.0005e-06   0.00355121 -0.000844814     0.999993
        51.6  2.86692e-06   0.00352826 -0.000812555     0.999993
        51.8  2.73939e-06   0.00350249 -0.000782008     0.999994
          52  2.61496e-06   0.00347529  -0.00075232     0.999994
        52.2  2.49364e-06   0.00344665 -0.000723491     0.999994
        52.4  2.37868e-06   0.00341511 -0.000696387     0.999994
        52.6  2.26697e-06    0.0033821 -0.000670149     0.999994
        52.8  2.15849e-06   0.00334762 -0.000644778     0.999994
          53  2.05204e-06   0.00330616 -0.000620515     0.999994
        53.2  1.93823e-06   0.00325316 -0.000595541     0.999995
        53.4  1.81706e-06   0.00318861 -0.000569856     0.999995
        53.6  1.68002e-06   0.00309675 -0.000542096     0.999995
        53.8  1.53712e-06   0.00299116  -0.00051329     0.999995
          54  1.38835e-06   0.00287182 -0.000483437     0.999996
        54.2  1.23257e-06   0.00272485  -0.00045148     0.999996
        54.4  1.07594e-06   0.00256401 -0.000418469     0.999997
        54.6  9.18463e-07   0.00238931 -0.000384404     0.999997
        54.8  7.65186e-07   0.00218682 -0.000348232     0.999998
          55  6.17233e-07   0.00197044  -0.00031101     0.999998
        55.2  4.74605e-07   0.00174015 -0.000272737     0.999998
        55.4  3.53325e-07   0.00149202 -0.000233551     0.999999
        55.6  2.50288e-07   0.00125485 -0.000196267     0.999999
        55.8  1.65494e-07   0.00102865 -0.000160885     0.999999
          56   1.1186e-07  0.000834479 -0.000130514            1
        56.2  6.94402e-08  0.000656412 -0.000102662            1
        56.4  3.82344e-08  0.000494445 -7.73279e-05            1
        56.6  2.21248e-08  0.000364786 -5.70472e-05            1
        56.8  1.06165e-08  0.000251314 -3.92986e-05            1
          57  3.70936e-09  0.000154031  -2.4082e-05            1
        57.2   1.5716e-09  8.91616e-05 -1.39354e-05            1
        57.4  3.38515e-10  4.05083e-05 -6.32528e-06            1
        57.6  1.01015e-11  8.07095e-06 -1.25159e-06            1
        57.8   3.3676e-12  2.66462e-06 -4.05957e-07            1
          58  6.49866e-16 -3.85467e-08  1.68592e-08            1
        58.2  6.49866e-16 -3.85467e-08  1.68592e-08            1
        58.4  6.49866e-16 -3.85467e-08  1.68592e-08            1
        58.6  6.49866e-16 -3.85467e-08  1.68592e-08            1
        58.8  6.49866e-16 -3.85467e-08  1.68592e-08            1
          59  6.49866e-16 -3.85467e-08  1.68592e-08            1
        59.2  6.49866e-16 -3.85466e-08  1.68592e-08            1
        59.4  6.49867e-16 -3.85466e-08  1.68592e-08            1
        59.6  6.49867e-16 -3.85466e-08  1.68592e-08            1
        59.8  6.49867e-16 -3.85466e-08  1.68592e-08            1
          60  6.49867e-16 -3.85466e-08  1.68592e-08            1
