        0.0000        0.0000        0.0000        0.0000
        0.2000        0.3681        0.2761        0.1841
        0.4000        0.3164        0.2373        0.1582
        0.6000        0.2203        0.1652        0.1101
        0.8000        0.0932        0.0699        0.0466
        1.0000       -0.0470       -0.0352       -0.0235
        1.2000       -0.1805       -0.1354       -0.0903
        1.4000       -0.2888       -0.2166       -0.1444
        1.6000       -0.3564       -0.2673       -0.1782
        1.8000       -0.3740       -0.2805       -0.1870
        2.0000       -0.3391       -0.2543       -0.1695
        2.2000       -0.2565       -0.1924       -0.1283
        2.4000       -0.1380       -0.1035       -0.0690
        2.6000        0.0000        0.0000        0.0000
        2.8000        0.1380        0.1035        0.0690
        3.0000        0.2565        0.1924        0.1283
        3.2000        0.3391        0.2543        0.1695
        3.4000        0.3740        0.2805        0.1870
        3.6000        0.3564        0.2673        0.1782
        3.8000        0.2888        0.2166        0.1444
        4.0000        0.1805        0.1354        0.0903
        4.2000        0.0470        0.0352        0.0235
        4.4000       -0.0932       -0.0699       -0.0466
        4.6000       -0.2203       -0.1652       -0.1101
        4.8000       -0.3164       -0.2373       -0.1582
        5.0000       -0.3681       -0.2761       -0.1841
        5.2000       -0.3681       -0.2761       -0.1841
        5.4000       -0.3164       -0.2373       -0.1582
        5.6000       -0.2203       -0.1652       -0.1101
        5.8000       -0.0932       -0.0699       -0.0466
        6.0000        0.0470        0.0352        0.0235
        6.2000        0.1805        0.1354        0.0903
        6.4000        0.2888        0.2166        0.1444
        6.6000        0.3564        0.2673        0.1782
        6.8000        0.3740        0.2805        0.1870
        7.0000        0.3391        0.2543        0.1695
        7.2000        0.2565        0.1924        0.1283
        7.4000        0.1380        0.1035        0.0690
        7.6000        0.0000        0.0000        0.0000
        7.8000       -0.1380       -0.1035       -0.0690
        8.0000       -0.2565       -0.1924       -0.1283
        8.2000       -0.3391       -0.2543       -0.1695
        8.4000       -0.3740       -0.2805       -0.1870
        8.6000       -0.3564       -0.2673       -0.1782
        8.8000       -0.2888       -0.2166       -0.1444
        9.0000       -0.1805       -0.1354       -0.0903
        9.2000       -0.0470       -0.0352       -0.0235
        9.4000        0.0932        0.0699        0.0466
        9.6000        0.2203        0.1652        0.1101
        9.8000        0.3164        0.2373        0.1582
       10.0000        0.3681        0.2761        0.1841
